Average Amount/transaction/day,Transaction_amount,Is decli0ed,Total Number of declines/day,isForeig0Tra0sactio0,isHighRiskCou0tr1,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradule0t
322.0162755,6762.341786,0,4,0,0,0,0,0,0
475.9745719,12851.31344,0,0,0,0,0,0,0,0
168.5196943,1179.63786,0,0,0,0,0,0,0,0
962.0606281,18279.15193,0,0,0,0,0,0,0,0
401.9180535,4823.016642,0,0,0,0,0,0,0,0
282.96976,6508.30448,0,0,1,0,0,0,0,0
509.8118914,6627.554588,0,5,0,0,0,0,0,0
657.3948509,3286.974255,0,0,0,0,0,0,0,0
933.4753589,13068.65502,0,0,0,0,0,0,0,0
198.3147013,3371.349922,0,0,0,0,0,0,0,0
77.025696,2310.77088,0,0,0,0,0,0,0,0
10.21136469,245.0727526,0,0,0,0,0,0,0,0
438.2273135,7449.86433,0,0,0,0,0,0,0,0
439.545309,4834.998399,0,0,0,0,0,0,0,0
40.35364972,282.475548,0,0,0,0,0,0,0,0
389.4738641,5452.634097,0,6,0,0,0,0,0,0
877.066705,14033.06728,0,0,0,0,0,0,0,0
300.9439545,902.8318635,0,0,0,0,0,0,0,0
241.404205,3138.254665,0,0,1,0,0,0,0,0
167.0897614,2172.166898,0,0,0,0,0,0,0,0
324.3670035,6811.707074,0,0,0,0,0,0,0,0
985.2185067,25615.68117,0,0,0,0,0,0,0,0
191.7893642,383.5787284,0,0,0,0,0,0,0,0
887.9850255,4439.925128,0,2,1,0,0,0,0,0
619.0701677,14857.68402,0,0,0,0,0,0,0,0
298.3661311,6265.688753,0,0,0,0,0,0,0,0
81.66936667,163.3387333,0,0,0,0,0,0,0,0
533.9241213,4271.39297,0,0,0,0,0,0,0,0
109.0725565,3054.031582,0,0,0,0,0,0,0,0
731.4175127,7314.175127,0,0,0,0,0,0,0,0
29.37352191,616.8439601,0,0,0,0,0,0,0,0
720.2686339,16566.17858,0,0,0,0,0,0,0,0
715.9887783,21479.66335,0,0,0,0,0,0,0,0
384.9386397,8468.650073,0,0,0,0,0,0,0,0
768.2706595,16901.95451,0,0,0,0,0,0,0,0
460.7182868,4146.464581,0,0,0,0,0,0,0,0
647.6847818,6476.847818,0,0,0,0,0,0,0,0
605.4524663,1816.357399,0,0,0,0,0,0,0,0
477.0129775,4293.116798,0,0,0,0,0,0,0,0
33.4016537,868.4429962,0,0,0,0,0,0,0,0
911.3271397,12758.57996,0,0,0,0,0,0,0,0
404.8256285,404.8256285,0,0,0,0,0,0,0,0
452.8647769,9510.160315,0,0,0,0,0,0,0,0
387.9325115,9310.380276,0,0,0,0,0,0,0,0
762.1851747,18292.44419,0,0,0,0,0,0,0,0
24.40863357,561.3985721,0,0,0,0,0,0,0,0
126.6019616,2785.243155,0,0,0,0,0,0,0,0
8.91508137,35.66032548,0,0,0,0,0,0,0,0
510.3990384,12759.97596,0,0,0,0,0,0,0,0
582.4317112,13978.36107,0,0,0,0,0,0,0,0
819.9480623,6559.584498,0,3,0,0,0,0,0,0
508.1450745,9146.611341,0,0,1,0,0,0,0,0
450.3109964,2701.865978,0,0,0,0,0,0,0,0
963.3598908,0,0,0,0,0,0,0,0,0
570.340382,14258.50955,0,0,1,0,0,0,0,0
134.1767471,939.2372297,0,4,0,0,0,0,0,0
690.7039436,17267.59859,0,2,1,0,0,0,0,0
760.5655424,10647.91759,0,0,0,0,0,0,0,0
314.5137924,7233.817225,0,0,0,0,0,0,0,0
401.2778934,802.5557868,0,0,0,0,0,0,0,0
246.9621732,6421.016503,0,0,0,0,0,0,0,0
483.8859859,12097.14965,0,0,0,0,0,0,0,0
748.5633725,19462.64769,0,0,0,0,0,0,0,0
878.3966006,14932.74221,0,0,0,0,0,0,0,0
334.221843,1002.665529,0,0,1,0,0,0,0,0
309.8809991,929.6429973,0,0,0,0,0,0,0,0
526.9477039,11592.84949,0,0,1,0,0,0,0,0
435.805547,1307.416641,0,0,0,0,0,0,0,0
245.006526,3675.09789,0,0,0,0,0,0,0,0
417.3180059,5425.134077,0,0,0,0,0,0,0,0
639.8214338,0,0,0,1,0,0,0,0,0
797.5308518,16748.14789,0,0,0,0,0,0,0,0
325.8761624,1955.256974,0,0,0,0,0,0,0,0
48.01592859,1008.3345,0,0,0,0,0,0,0,0
317.4425735,2539.540588,0,3,1,0,0,0,0,0
171.041443,4789.160404,0,0,1,0,0,0,0,0
740.3379784,8884.055741,0,0,0,0,0,0,0,0
876.3933141,8763.933141,0,0,0,0,0,0,0,0
745.1226468,16392.69823,0,0,0,0,0,0,0,0
187.5274502,0,0,0,0,0,0,0,0,0
590.9439685,12409.82334,0,0,0,0,0,0,0,0
884.3623409,11496.71043,0,0,0,0,0,0,0,0
188.8539915,1888.539915,0,0,0,0,0,0,0,0
540.2905216,3782.033651,0,0,0,0,0,0,0,0
64.06943858,320.3471929,0,0,0,0,0,0,0,0
855.9711784,10271.65414,0,0,0,0,0,0,0,0
547.8626486,2191.450594,0,0,0,0,0,0,0,0
979.7549985,10777.30498,0,0,0,0,0,0,0,0
218.4565873,2839.935635,0,0,0,0,0,0,0,0
983.3110218,9833.110218,0,0,0,0,0,0,0,0
367.8417769,9563.886199,0,0,0,0,0,0,0,0
179.0682214,2686.023321,0,0,0,0,0,0,0,0
310.1722535,4342.411549,0,0,0,0,0,0,0,0
364.0570276,3640.570276,0,0,1,0,0,0,0,0
152.807705,3056.1541,0,0,0,0,0,0,0,0
566.9738558,7370.660125,0,0,0,0,0,0,0,0
84.29339146,337.1735658,0,0,0,0,0,0,0,0
293.6910344,0,0,0,0,0,0,0,0,0
232.4384564,4648.769128,0,1,0,0,0,0,0,0
152.5607714,3051.215428,0,4,1,0,0,0,0,0
395.8771081,11084.55903,0,3,0,0,0,0,0,0
628.3448223,16336.96538,0,5,1,0,0,0,0,0
543.9168868,13597.92217,0,0,0,0,0,0,0,0
210.2635499,1471.844849,0,0,0,0,0,0,0,0
376.2691542,5644.037313,0,0,0,0,993,896,2,0
347.1303665,3471.303665,0,0,0,0,0,0,0,0
730.0435023,21171.26157,0,0,1,0,0,0,0,0
756.8345155,22705.03547,0,0,0,0,0,0,0,0
711.9217615,1423.843523,0,0,0,0,0,0,0,0
919.3019698,20224.64334,0,4,0,0,0,0,0,0
309.5230613,7738.076533,0,0,0,0,0,0,0,0
660.4656032,5944.190429,0,0,0,0,0,0,0,0
855.9052671,16262.20007,0,0,0,0,0,0,0,0
552.2423324,9388.119651,0,0,0,0,0,0,0,0
470.6560213,5177.216234,0,0,0,0,0,0,0,0
774.9352571,6974.417314,0,0,0,0,0,0,0,0
958.3417878,21083.51933,0,5,0,0,0,0,0,0
145.0681406,1450.681406,0,0,1,0,0,0,0,0
872.8715956,16584.56032,0,5,0,0,0,0,0,0
161.1276549,483.3829647,0,0,0,0,0,0,0,0
286.3703901,6586.518972,0,0,0,0,0,0,0,0
359.4183289,8266.621565,0,0,1,0,0,0,0,0
745.6065564,17894.55735,0,0,0,0,0,0,0,0
969.8049833,25214.92957,0,0,0,0,0,0,0,0
520.0143425,10920.30119,0,0,1,0,0,0,0,0
519.0624005,2595.312003,0,4,0,0,0,0,0,0
749.3928653,17236.0359,0,0,0,0,0,0,0,0
33.07029467,529.1247147,0,0,1,0,0,0,0,0
716.6125435,20781.76376,0,0,0,0,0,0,0,0
611.4435902,5502.992312,0,0,0,0,0,0,0,0
995.864063,23900.73751,0,0,0,0,0,0,0,0
268.330672,7781.589488,0,6,0,0,0,0,0,0
986.6820773,24667.05193,0,0,0,0,0,0,0,0
933.6851354,6535.795948,0,5,0,0,0,0,0,0
429.0653906,9010.373203,0,0,1,0,0,0,0,0
483.8797124,11129.23339,0,0,0,0,0,0,0,0
149.4235689,2091.929965,0,0,1,0,0,0,0,0
985.9119414,12816.85524,0,0,0,0,0,0,0,0
134.6739194,2828.152307,0,1,0,0,0,0,0,0
188.0212978,4136.468552,0,0,0,0,0,0,0,0
547.113415,4376.90732,0,0,1,0,0,0,0,0
942.2286334,26382.40174,0,0,0,0,0,0,0,0
629.8929033,1889.67871,0,1,0,0,0,0,0,0
350.306715,9808.58802,0,0,0,0,0,0,0,0
647.4650967,5179.720774,0,0,0,0,0,0,0,0
538.9205298,11856.25166,0,0,1,0,0,0,0,0
96.10989068,2594.967048,0,0,0,0,0,0,0,0
688.2581292,4129.548775,0,6,1,0,0,0,0,0
301.574206,2714.167854,0,0,0,0,0,0,0,0
183.9448111,2575.227355,0,0,0,0,0,0,0,0
701.6383407,17540.95852,0,6,1,0,0,0,0,0
881.9505681,26458.51704,0,0,1,0,0,0,0,0
144.6645058,3327.283633,0,0,0,0,0,0,0,0
969.4040226,18418.67643,0,0,1,0,0,0,0,0
34.22054326,34.22054326,0,0,0,0,0,0,0,0
434.1961586,2170.980793,0,0,0,0,0,0,0,0
622.3157229,1244.631446,0,0,0,0,0,0,0,0
796.9314329,19923.28582,0,0,0,0,0,0,0,0
499.2574042,11982.1777,0,0,1,0,0,0,0,0
805.3738068,12080.6071,0,0,0,0,0,0,0,0
213.4111762,3627.989995,0,0,0,0,0,0,0,0
358.4796441,9320.470747,0,0,0,0,0,0,0,0
653.969653,18311.15028,0,0,0,0,0,0,0,0
978.951662,24473.79155,0,0,0,0,0,0,0,0
737.1431081,8108.574189,0,0,0,0,0,0,0,0
297.0564251,8614.636328,0,0,0,0,0,0,0,0
912.6578109,15515.18279,0,0,0,0,0,0,0,0
110.940449,1442.225837,0,0,0,0,0,0,0,0
461.763134,4617.63134,0,0,0,0,0,0,0,0
385.9052813,385.9052813,0,0,0,0,0,0,0,0
549.3161888,3845.213322,0,0,0,0,0,0,0,0
122.0553965,0,0,5,0,0,0,0,0,0
109.6654671,328.9964013,0,0,0,0,0,0,0,0
802.9281973,2408.784592,0,0,0,0,0,0,0,0
325.9306139,651.8612278,0,0,0,0,0,0,0,0
767.1325576,10739.85581,0,5,0,0,0,0,0,0
843.73845,19405.98435,0,0,0,0,0,0,0,0
665.9416969,15982.60073,0,0,0,0,0,0,0,0
692.9004959,9007.706447,0,0,0,0,0,0,0,0
789.50925,17369.2035,0,0,0,0,0,0,0,0
896.1321167,26883.9635,0,0,0,0,0,0,0,0
373.7673164,9717.950226,0,6,0,0,0,0,0,0
240.7102617,6980.597589,0,0,1,0,0,0,0,0
632.9662205,13925.25685,0,0,0,0,0,0,0,0
270.2590061,0,0,0,0,0,0,0,0,0
200.5002711,401.0005422,0,0,0,0,0,0,0,0
793.4331994,11901.49799,0,0,0,0,0,0,0,0
270.6007894,811.8023682,0,0,0,0,0,0,0,0
946.6447894,28399.34368,0,0,0,0,0,0,0,0
659.4288018,1978.286405,0,0,0,0,0,0,0,0
180.0681199,1080.408719,0,0,0,0,0,0,0,0
296.8530769,8905.592307,0,0,0,0,0,0,0,0
12.14340555,121.4340555,0,0,0,0,0,0,0,0
479.7782885,479.7782885,0,0,1,0,0,0,0,0
95.98040556,767.8432445,0,0,0,0,0,0,0,0
850.9000964,25527.00289,0,0,0,0,0,0,0,0
71.09098428,1137.455748,0,0,0,0,0,0,0,0
758.34686,6066.77488,0,1,1,0,0,0,0,0
625.1168091,10001.86895,0,0,0,0,0,0,0,0
443.2946942,7536.009801,0,3,0,0,0,0,0,0
371.1094115,5195.531761,0,1,0,0,0,0,0,0
418.127904,9198.813888,0,0,0,0,0,0,0,0
237.2818398,4033.791277,0,0,1,0,0,0,0,0
877.3353847,9650.689232,0,0,1,0,0,0,0,0
667.0053889,16675.13472,0,0,0,0,0,0,0,0
978.5785914,4892.892957,0,0,0,0,0,0,0,0
493.6404299,1480.92129,0,0,0,0,0,0,0,0
13.12552329,354.3891288,0,0,0,0,0,0,0,0
22.46343502,673.9030506,0,0,0,0,0,0,0,0
158.0360076,1264.288061,0,0,1,0,0,0,0,0
331.4156297,994.2468891,0,0,1,0,0,0,0,0
822.7269202,23859.08069,0,0,0,0,0,0,0,0
560.1936103,14004.84026,0,0,1,0,0,0,0,0
479.8261554,12955.3062,0,0,1,0,0,0,0,0
855.9828314,23967.51928,0,0,0,0,0,0,0,0
212.5532511,5526.384529,0,1,0,0,0,0,0,0
468.0021245,11232.05099,0,1,0,0,0,0,0,0
719.0992984,20853.87965,0,6,1,0,0,0,0,0
60.73668793,0,0,0,1,0,0,0,0,0
426.9333956,2561.600374,0,0,0,0,0,0,0,0
230.802557,6231.669039,0,0,0,0,0,0,0,0
588.0162,11172.3078,0,0,0,0,0,0,0,0
299.9048928,7797.527213,0,0,0,0,0,0,0,0
741.8511633,4451.10698,0,3,0,0,0,0,0,0
872.5401708,25303.66495,0,0,1,0,0,0,0,0
853.1328242,5971.929769,0,0,0,0,0,0,0,0
312.4452763,3749.343316,0,0,0,0,0,0,0,0
946.7490621,27455.7228,0,0,0,0,0,0,0,0
976.8864532,10745.75099,0,0,0,0,0,0,0,0
457.9390644,6411.146902,0,0,0,0,0,0,0,0
683.3460934,11616.88359,0,0,0,0,0,0,0,0
671.4730166,8057.676199,0,0,0,0,0,0,0,0
168.3566743,4208.916858,0,4,0,0,0,0,0,0
533.949394,13348.73485,0,3,0,0,998,981,5,0
358.6976386,2869.581109,0,0,1,0,0,0,0,0
396.705396,9124.224108,0,0,0,0,0,0,0,0
324.9310892,7148.483962,0,5,0,0,0,0,0,0
312.6951202,3439.646322,0,0,0,0,0,0,0,0
559.2640535,1677.792161,0,0,1,0,0,0,0,0
259.9991911,5199.983822,0,0,0,0,0,0,0,0
339.4433333,1018.33,0,0,0,0,0,0,0,0
625.1578968,1875.47369,0,0,0,0,0,0,0,0
973.8713204,10712.58452,0,0,0,0,0,0,0,0
798.983045,12783.72872,0,0,1,0,0,0,0,0
838.9937498,23491.82499,0,0,0,0,0,0,0,0
337.8752866,2703.002293,0,0,0,0,0,0,0,0
392.4646374,9419.151298,0,1,0,0,0,0,0,0
885.4163592,15937.49447,0,0,0,0,0,0,0,0
182.1644021,4736.274455,0,0,0,0,0,0,0,0
181.8316875,363.663375,0,0,0,0,0,0,0,0
968.9287958,15502.86073,0,0,0,0,0,0,0,0
880.1616245,11442.10112,0,0,0,0,0,0,0,0
476.0987424,9998.07359,0,0,1,0,0,0,0,0
799.2937744,22380.22568,0,0,0,0,0,0,0,0
778.5978508,11678.96776,0,1,0,0,0,0,0,0
533.9874879,12281.71222,0,0,0,0,0,0,0,0
196.9789907,1378.852935,0,3,0,0,0,0,0,0
155.7442568,3270.629393,0,1,0,0,0,0,0,0
505.4202347,4548.782112,0,0,1,0,0,0,0,0
631.3918687,631.3918687,0,0,0,0,0,0,0,0
170.7151111,3755.732444,0,0,0,0,0,0,0,0
782.9070716,14092.32729,0,2,0,0,0,0,0,0
878.2447348,22834.3631,0,0,0,0,0,0,0,0
602.1944257,2408.777703,0,0,0,0,0,0,0,0
835.7552549,16715.1051,0,0,0,0,0,0,0,0
643.7096531,2574.838612,0,0,0,0,0,0,0,0
980.9750955,22562.4272,0,0,0,0,0,0,0,0
179.0035636,5012.099781,0,0,0,0,0,0,0,0
36.25006785,108.7502036,0,0,1,0,0,0,0,0
22.34973474,268.1968169,0,0,0,0,0,0,0,0
338.7472965,6436.198634,0,0,0,0,0,0,0,0
54.84318021,383.9022615,0,0,0,0,0,0,0,0
282.1097646,7334.85388,0,0,0,0,0,0,0,0
728.2988351,13109.37903,0,0,0,0,0,0,0,0
589.8911585,13567.49665,0,0,1,0,0,0,0,0
742.8288142,14113.74747,0,0,0,0,0,0,0,0
931.8261477,10250.08762,0,0,0,0,0,0,0,0
998.9342752,11987.2113,0,0,0,0,0,0,0,0
693.0285423,3465.142712,0,0,0,0,0,0,0,0
476.6921821,6673.690549,0,0,0,0,0,0,0,0
99.35084763,596.1050858,0,0,0,0,0,0,0,0
940.031893,5640.191358,0,0,0,0,0,0,0,0
237.0793019,5215.744642,0,0,0,0,0,0,0,0
806.1270889,12898.03342,0,0,0,0,0,0,0,0
168.5114394,1516.602955,0,0,0,0,0,0,0,0
875.0401152,6125.280806,0,0,0,0,0,0,0,0
756.061854,14365.17523,0,0,0,0,0,0,0,0
985.6552258,17741.79406,0,1,0,0,0,0,0,0
488.1599959,11227.67991,0,0,1,0,0,0,0,0
781.8714353,1563.742871,0,6,0,0,0,0,0,0
296.7446384,2373.957107,0,0,0,0,0,0,0,0
695.67784,18783.30168,0,0,1,0,806,728,3,0
351.9644652,8095.1827,0,0,0,0,0,0,0,0
444.0255287,3996.229758,0,0,0,0,0,0,0,0
322.0990903,1932.594542,0,0,0,0,0,0,0,0
409.8432001,2049.216001,0,0,0,0,0,0,0,0
87.50271556,2187.567889,0,0,0,0,0,0,0,0
4.011526884,60.17290326,0,0,0,0,290,172,5,0
818.103642,6544.829136,0,0,0,0,0,0,0,0
646.0329752,3230.164876,0,0,0,0,0,0,0,0
735.219548,11028.29322,0,0,0,0,0,0,0,0
344.0153144,1720.076572,0,0,0,0,0,0,0,0
433.5656938,8237.748182,0,1,0,0,0,0,0,0
977.0358384,22471.82428,0,2,0,0,0,0,0,0
45.03203552,180.1281421,0,1,0,0,0,0,0,0
281.6372828,4506.196525,0,0,0,0,0,0,0,0
874.283964,4371.41982,0,0,0,0,0,0,0,0
478.9701158,957.9402316,0,0,0,0,0,0,0,0
724.3325122,3621.662561,0,1,0,0,0,0,0,0
958.6666552,12462.66652,0,0,0,0,0,0,0,0
790.3910681,14227.03923,0,0,0,0,0,0,0,0
844.997857,5069.987142,0,0,0,0,0,0,0,0
221.3330584,2213.330584,0,0,0,0,0,0,0,0
973.012854,5838.077124,0,3,0,0,0,0,0,0
954.4092788,22905.82269,0,0,1,0,0,0,0,0
764.9526742,14534.10081,0,6,0,0,0,0,0,0
99.96984092,2699.185705,0,0,0,0,0,0,0,0
504.9390565,5554.329622,0,0,0,0,0,0,0,0
420.5116269,5046.139523,0,0,0,0,0,0,0,0
911.5523619,9115.523619,0,0,0,0,0,0,0,0
586.6510445,13492.97402,0,0,0,0,0,0,0,0
543.1823039,8690.916862,0,0,0,0,0,0,0,0
506.2714745,11644.24391,0,0,0,0,0,0,0,0
840.0307287,19320.70676,0,0,0,0,0,0,0,0
373.6936638,1494.774655,0,0,0,0,0,0,0,0
417.7837762,11280.16196,0,0,0,0,0,0,0,0
505.4512501,10614.47625,0,0,0,0,0,0,0,0
334.3359,3343.359,0,0,0,0,0,0,0,0
827.6234756,9931.481707,0,0,1,0,0,0,0,0
185.626842,5197.551576,0,0,0,0,0,0,0,0
789.3985586,789.3985586,0,0,0,0,0,0,0,0
804.5421126,23331.72127,0,0,0,0,0,0,0,0
442.4765849,6637.148774,0,0,0,0,0,0,0,0
96.58750751,386.35003,0,0,0,0,0,0,0,0
133.9814527,3751.480676,0,4,0,0,0,0,0,0
587.7224468,8815.836702,0,0,0,0,0,0,0,0
24.95961652,274.5557817,0,0,0,0,0,0,0,0
727.117348,2908.469392,0,0,0,0,0,0,0,0
198.6374929,3376.837379,0,0,0,0,0,0,0,0
257.8205522,7476.796014,0,2,0,0,0,0,0,0
938.297574,9382.97574,0,0,0,0,0,0,0,0
171.5223809,3430.447618,0,0,0,0,0,0,0,0
379.5732066,5314.024892,0,1,0,0,0,0,0,0
639.708765,5117.67012,0,0,0,0,0,0,0,0
448.6290159,11664.35441,0,0,0,0,0,0,0,0
869.8064417,13916.90307,0,0,0,0,0,0,0,0
530.3809982,15381.04895,0,0,0,0,0,0,0,0
179.7804233,2157.36508,0,0,0,0,0,0,0,0
52.06640915,572.7305007,0,0,0,0,0,0,0,0
88.66715131,1152.672967,0,0,1,0,0,0,0,0
928.6229351,20429.70457,0,0,0,0,0,0,0,0
628.3983686,8169.178792,0,0,0,0,0,0,0,0
922.0400226,16596.72041,0,0,0,0,0,0,0,0
622.116085,5599.044765,0,0,0,0,0,0,0,0
640.0849893,1280.169979,0,0,0,0,0,0,0,0
908.222619,19072.675,0,0,0,0,0,0,0,0
165.0357826,2970.644087,0,0,0,0,0,0,0,0
208.1367529,4579.008564,0,0,0,0,0,0,0,0
863.7059511,16410.41307,0,0,0,0,0,0,0,0
549.8809436,8798.095098,0,0,0,0,0,0,0,0
586.2717095,7035.260514,0,0,1,0,0,0,0,0
990.0075826,3960.03033,0,0,0,0,928,115,2,0
33.52475777,469.3466088,0,0,0,0,0,0,0,0
794.5907717,17480.99698,0,0,1,0,0,0,0,0
884.7108414,12385.95178,0,0,0,0,0,0,0,0
25.50102467,459.0184441,0,0,0,0,0,0,0,0
745.0003618,10430.00507,0,1,0,0,0,0,0,0
380.4101122,8369.022468,0,0,0,0,0,0,0,0
480.212374,4321.911366,0,0,0,0,0,0,0,0
780.9283434,7028.355091,0,0,1,0,0,0,0,0
188.1503889,2822.255834,0,0,0,0,0,0,0,0
190.3155608,1712.840047,0,0,0,0,0,0,0,0
27.44078746,246.9670871,0,0,0,0,0,0,0,0
272.8161951,1636.897171,0,0,0,0,0,0,0,0
393.8873696,5908.310544,0,2,0,0,830,327,5,0
590.3090383,3541.85423,0,0,0,0,0,0,0,0
7.461096016,22.38328805,0,0,0,0,0,0,0,0
652.4239432,5871.815489,0,0,0,0,0,0,0,0
347.6144537,3476.144537,0,0,0,0,0,0,0,0
827.7880657,15727.97325,0,0,0,0,0,0,0,0
532.7364438,5327.364438,0,2,0,0,0,0,0,0
451.5430818,6321.603145,0,0,0,0,0,0,0,0
376.0442779,9401.106948,0,0,0,0,0,0,0,0
97.72484944,2345.396387,0,0,0,0,0,0,0,0
640.629547,17296.99777,0,0,0,0,0,0,0,0
686.5583643,18537.07584,0,0,0,0,0,0,0,0
750.9413048,0,0,0,0,0,0,0,0,0
990.6381759,29719.14528,0,0,0,0,0,0,0,0
291.5061578,7870.666261,0,0,0,0,0,0,0,0
610.8774492,3054.387246,0,0,0,0,0,0,0,0
804.322177,0,0,0,0,0,0,0,0,0
629.5727703,16368.89203,0,0,0,0,0,0,0,0
657.5685587,10521.09694,0,0,0,0,0,0,0,0
179.130084,4657.382184,0,0,0,0,0,0,0,0
586.1640029,5861.640029,0,0,0,0,0,0,0,0
72.05205764,1945.405556,0,0,0,0,0,0,0,0
680.6580096,10890.52815,0,0,0,0,822,820,1,0
692.0117166,7612.128883,0,0,0,0,0,0,0,0
668.2233356,4009.340014,0,0,0,0,0,0,0,0
771.8653169,13121.71039,0,0,1,0,0,0,0,0
132.9212334,3721.794535,0,0,0,0,0,0,0,0
736.0291264,4416.174758,0,6,0,0,0,0,0,0
395.6311546,4747.573855,0,0,0,0,0,0,0,0
800.0778483,21602.1019,0,1,1,0,0,0,0,0
490.8310558,12270.7764,0,0,0,0,0,0,0,0
835.4975966,25064.9279,0,0,0,0,0,0,0,0
73.62029822,2061.36835,0,0,0,0,0,0,0,0
636.8251853,14010.15408,0,0,0,0,0,0,0,0
816.3245604,24489.73681,0,1,0,0,0,0,0,0
196.8916219,590.6748657,0,0,0,0,0,0,0,0
623.9478462,3119.739231,0,0,0,0,0,0,0,0
984.4714264,18704.9571,0,0,0,0,0,0,0,0
544.7163896,2178.865558,0,0,0,0,0,0,0,0
876.7139811,25424.70545,0,0,0,0,0,0,0,0
386.0264573,6176.423317,0,0,0,0,0,0,0,0
977.9022044,20535.94629,0,0,0,0,0,0,0,0
239.6678163,6231.363224,0,5,0,0,0,0,0,0
772.5457016,13905.82263,0,0,0,0,0,0,0,0
316.2238348,3162.238348,0,0,0,0,0,0,0,0
76.36416474,2061.832448,0,0,0,0,0,0,0,0
13.2914492,385.4520268,0,0,1,0,0,0,0,0
939.0183637,18780.36727,0,0,0,0,0,0,0,0
704.6585122,3523.292561,0,0,0,0,0,0,0,0
304.2773485,6694.101667,0,0,0,0,0,0,0,0
869.1134469,19120.49583,0,0,0,0,957,874,2,0
59.10458415,295.5229208,0,0,0,0,684,631,5,0
693.6093538,9710.530953,0,0,0,0,0,0,0,0
895.3100423,0,0,1,1,0,0,0,0,0
111.3106138,2894.075959,0,0,1,0,0,0,0,0
615.2393219,0,0,0,0,0,0,0,0,0
608.7425879,1217.485176,0,0,0,0,0,0,0,0
76.94411519,1000.273497,0,0,1,0,0,0,0,0
610.6671137,4885.33691,0,0,0,0,993,285,4,0
827.2063782,3308.825513,0,0,0,0,0,0,0,0
930.3188898,20467.01558,0,0,0,0,0,0,0,0
850.5341812,850.5341812,0,0,0,0,0,0,0,0
247.5649811,1980.519849,0,0,0,0,0,0,0,0
987.6969499,23704.7268,0,1,0,0,0,0,0,0
794.8429535,3974.214768,0,0,0,0,0,0,0,0
587.2922578,2349.169031,0,1,0,0,0,0,0,0
101.5889286,2438.134286,0,0,1,0,0,0,0,0
54.62913391,600.920473,0,0,0,0,0,0,0,0
667.4353963,10011.53094,0,0,0,0,0,0,0,0
827.5099567,21515.25887,0,0,1,0,0,0,0,0
423.3779589,4233.779589,0,0,0,0,0,0,0,0
291.6308374,1458.154187,0,0,0,0,0,0,0,0
742.0342534,5936.274027,0,0,0,0,0,0,0,0
364.1911159,8012.20455,0,0,0,0,0,0,0,0
268.0378771,2948.416648,0,0,0,0,0,0,0,0
362.6281953,362.6281953,0,0,1,0,0,0,0,0
773.5577685,17018.27091,0,0,0,0,0,0,0,0
713.6513796,3568.256898,0,0,0,0,0,0,0,0
780.5518843,13269.38203,0,0,0,0,0,0,0,0
968.0425395,8712.382856,0,0,0,0,0,0,0,0
908.9361192,908.9361192,0,0,0,0,0,0,0,0
456.118528,8210.133504,0,0,0,0,0,0,0,0
808.7891121,19410.93869,0,0,0,0,0,0,0,0
508.9961017,11197.91424,0,0,0,0,0,0,0,0
957.1381659,20099.90148,0,0,0,0,0,0,0,0
845.9296725,14380.80443,0,4,0,0,0,0,0,0
372.0347034,1860.173517,0,0,0,0,0,0,0,0
160.6523844,2409.785766,0,0,0,0,0,0,0,0
111.3159626,2003.687327,0,0,0,0,0,0,0,0
695.1718446,18769.6398,0,0,0,0,0,0,0,0
872.0660534,8720.660534,0,3,0,0,0,0,0,0
381.4764345,9155.434428,0,0,0,0,0,0,0,0
729.1267595,19686.42251,0,0,0,0,0,0,0,0
856.121722,13697.94755,0,0,0,0,0,0,0,0
791.5050855,1583.010171,0,0,0,0,0,0,0,0
713.5067134,21405.2014,0,0,0,0,0,0,0,0
104.8136259,209.6272518,0,0,0,0,0,0,0,0
634.1684195,0,0,0,0,0,0,0,0,0
427.9066021,0,0,0,0,0,0,0,0,0
920.4157218,0,0,6,0,0,0,0,0,0
346.1778181,9346.801089,0,0,0,0,0,0,0,0
65.62947267,1443.848399,0,0,1,0,0,0,0,0
612.91802,9806.68832,0,1,0,0,0,0,0,0
166.6922352,2500.383528,0,0,0,0,0,0,0,0
302.1678511,7554.196278,0,0,0,0,0,0,0,0
66.60029125,1332.005825,0,0,0,0,0,0,0,0
792.3189991,3169.275996,0,0,0,0,0,0,0,0
385.7485328,771.4970656,0,0,0,0,0,0,0,0
221.9097725,665.7293175,0,0,0,0,0,0,0,0
298.5685847,298.5685847,0,1,0,0,0,0,0,0
408.8504097,3270.803278,0,0,0,0,0,0,0,0
611.6975351,17739.22852,0,0,0,0,0,0,0,0
289.5674832,2895.674832,0,0,0,0,0,0,0,0
496.4991471,6454.488912,0,0,0,0,0,0,0,0
538.8548938,5927.403832,0,0,0,0,0,0,0,0
434.5743336,6084.04067,0,0,1,0,0,0,0,0
319.7791387,639.5582774,0,0,0,0,0,0,0,0
935.0405931,8415.365338,0,0,0,0,0,0,0,0
150.0726103,1800.871324,0,0,0,0,0,0,0,0
695.7866069,11828.37232,0,6,0,0,0,0,0,0
126.8005972,507.2023888,0,0,0,0,0,0,0,0
252.5164329,5050.328658,0,0,1,0,0,0,0,0
797.4312088,12758.89934,0,0,0,0,0,0,0,0
859.7160687,10316.59282,0,0,1,0,0,0,0,0
15.10465592,241.6744947,0,0,1,0,0,0,0,0
399.1574048,1197.472214,0,0,0,0,0,0,0,0
